CustomerID,Pais,ID_Cliente
14081.0,United Kingdom,319
17965.0,United Kingdom,320
14404.0,United Kingdom,321
13579.0,United Kingdom,322
13174.0,United Kingdom,323
15987.0,United Kingdom,324
17677.0,United Kingdom,325
13652.0,United Kingdom,326
12586.0,Italy,327
17428.0,United Kingdom,328
16161.0,United Kingdom,329
16858.0,United Kingdom,330
18219.0,United Kingdom,331
14293.0,United Kingdom,332
14748.0,United Kingdom,333
16638.0,United Kingdom,334
17674.0,United Kingdom,335
12808.0,Portugal,336
13094.0,United Kingdom,337
15899.0,United Kingdom,338
12708.0,Germany,339
15898.0,United Kingdom,340
17691.0,United Kingdom,341
17227.0,United Kingdom,342
15039.0,United Kingdom,343
15919.0,United Kingdom,344
13497.0,United Kingdom,345
15860.0,United Kingdom,346
14189.0,United Kingdom,347
15304.0,United Kingdom,348
14867.0,United Kingdom,349
14344.0,United Kingdom,350
12474.0,Germany,351
16719.0,United Kingdom,352
15048.0,United Kingdom,353
15301.0,United Kingdom,354
14708.0,United Kingdom,355
16898.0,United Kingdom,356
14825.0,United Kingdom,357
18113.0,United Kingdom,358
17596.0,United Kingdom,359
15078.0,United Kingdom,360
14085.0,United Kingdom,361
17860.0,United Kingdom,362
13155.0,United Kingdom,363
15028.0,United Kingdom,364
16919.0,United Kingdom,365
17259.0,United Kingdom,366
17019.0,United Kingdom,367
14487.0,United Kingdom,368
16722.0,United Kingdom,369
15882.0,United Kingdom,370
14667.0,United Kingdom,371
16710.0,United Kingdom,372
16550.0,United Kingdom,373
15984.0,United Kingdom,374
17682.0,United Kingdom,375
16658.0,United Kingdom,376
17068.0,United Kingdom,377
15356.0,United Kingdom,378
17223.0,United Kingdom,379
16817.0,United Kingdom,380
13030.0,United Kingdom,381
17191.0,United Kingdom,382
15194.0,United Kingdom,383
14409.0,United Kingdom,384
16654.0,United Kingdom,385
16861.0,United Kingdom,386
16138.0,United Kingdom,387
13481.0,United Kingdom,388
13495.0,United Kingdom,389
17519.0,United Kingdom,390
17218.0,United Kingdom,391
17812.0,United Kingdom,392
14215.0,United Kingdom,393
15602.0,United Kingdom,394
17320.0,United Kingdom,395
16782.0,United Kingdom,396
12913.0,United Kingdom,397
17869.0,United Kingdom,398
13564.0,United Kingdom,399
14850.0,United Kingdom,400
15021.0,United Kingdom,401
13963.0,United Kingdom,402
17450.0,United Kingdom,403
17091.0,United Kingdom,404
17470.0,United Kingdom,405
17616.0,United Kingdom,406
15649.0,United Kingdom,407
12681.0,France,408
14907.0,United Kingdom,409
17735.0,United Kingdom,410
16059.0,United Kingdom,411
17720.0,United Kingdom,412
15018.0,United Kingdom,413
14733.0,United Kingdom,414
13756.0,United Kingdom,415
14176.0,United Kingdom,416
13319.0,United Kingdom,417
15353.0,United Kingdom,418
18119.0,United Kingdom,419
17491.0,United Kingdom,420
14282.0,United Kingdom,421
13569.0,United Kingdom,422
15498.0,United Kingdom,423
14673.0,United Kingdom,424
13488.0,United Kingdom,425
16221.0,United Kingdom,426
15002.0,United Kingdom,427
15965.0,United Kingdom,428
15024.0,United Kingdom,429
17675.0,United Kingdom,430
13769.0,United Kingdom,431
16904.0,United Kingdom,432
16086.0,United Kingdom,433
13786.0,United Kingdom,434
13880.0,United Kingdom,435
13173.0,United Kingdom,436
15858.0,United Kingdom,437
15180.0,United Kingdom,438
12347.0,Iceland,439
14739.0,United Kingdom,440
16293.0,United Kingdom,441
17419.0,United Kingdom,442
16775.0,United Kingdom,443
16306.0,United Kingdom,444
16950.0,United Kingdom,445
17591.0,United Kingdom,446
12839.0,United Kingdom,447
13807.0,United Kingdom,448
16125.0,United Kingdom,449
15081.0,United Kingdom,450
18102.0,United Kingdom,451
16365.0,United Kingdom,452
17870.0,United Kingdom,453
14821.0,United Kingdom,454
16863.0,United Kingdom,455
13078.0,United Kingdom,456
13267.0,United Kingdom,457
13050.0,United Kingdom,458
12709.0,Germany,459
15628.0,United Kingdom,460
12386.0,Australia,461
14796.0,United Kingdom,462
16779.0,United Kingdom,463
13599.0,United Kingdom,464
13329.0,United Kingdom,465
18077.0,United Kingdom,466
14744.0,United Kingdom,467
17406.0,United Kingdom,468
15750.0,United Kingdom,469
13983.0,United Kingdom,470
13842.0,United Kingdom,471
12441.0,France,472
13199.0,United Kingdom,473
14032.0,United Kingdom,474
17706.0,United Kingdom,475
16081.0,United Kingdom,476
16525.0,United Kingdom,477
14952.0,United Kingdom,478
17975.0,United Kingdom,479
16122.0,United Kingdom,480
13126.0,United Kingdom,481
15973.0,United Kingdom,482
16558.0,United Kingdom,483
16713.0,United Kingdom,484
16893.0,United Kingdom,485
15529.0,United Kingdom,486
18043.0,United Kingdom,487
16016.0,United Kingdom,488
17722.0,United Kingdom,489
17324.0,United Kingdom,490
17341.0,United Kingdom,491
14051.0,United Kingdom,492
15916.0,United Kingdom,493
16233.0,United Kingdom,494
16385.0,United Kingdom,495
15032.0,United Kingdom,496
17213.0,United Kingdom,497
18061.0,United Kingdom,498
13113.0,United Kingdom,499
16553.0,United Kingdom,500
13455.0,United Kingdom,501
14217.0,United Kingdom,502
17262.0,United Kingdom,503
14299.0,United Kingdom,504
18259.0,United Kingdom,505
17676.0,United Kingdom,506
16679.0,United Kingdom,507
18269.0,United Kingdom,508
12766.0,Portugal,509
15298.0,United Kingdom,510
18193.0,United Kingdom,511
13523.0,United Kingdom,512
12870.0,United Kingdom,513
15005.0,United Kingdom,514
15581.0,United Kingdom,515
15680.0,United Kingdom,516
13649.0,United Kingdom,517
17894.0,United Kingdom,518
13270.0,United Kingdom,519
14618.0,United Kingdom,520
14866.0,United Kingdom,521
13077.0,United Kingdom,522
13115.0,United Kingdom,523
13531.0,United Kingdom,524
13848.0,United Kingdom,525
13140.0,United Kingdom,526
15713.0,United Kingdom,527
17999.0,United Kingdom,528
15347.0,United Kingdom,529
17340.0,United Kingdom,530
13984.0,United Kingdom,531
15996.0,United Kingdom,532
14030.0,United Kingdom,533
16252.0,United Kingdom,534
16596.0,United Kingdom,535
16700.0,United Kingdom,536
16011.0,United Kingdom,537
17655.0,United Kingdom,538
16717.0,United Kingdom,539
14243.0,United Kingdom,540
12963.0,United Kingdom,541
15079.0,United Kingdom,542
14437.0,United Kingdom,543
12942.0,United Kingdom,544
15660.0,United Kingdom,545
18092.0,United Kingdom,546
15358.0,United Kingdom,547
12481.0,Germany,548
12721.0,France,549
12621.0,Germany,550
18071.0,United Kingdom,551
12683.0,France,552
12755.0,Japan,553
13854.0,United Kingdom,554
12797.0,Portugal,555
13369.0,United Kingdom,556
12494.0,France,557
17857.0,United Kingdom,558
17411.0,United Kingdom,559
14932.0,Channel Islands,560
12429.0,Denmark,561
14987.0,United Kingdom,562
14355.0,United Kingdom,563
17526.0,United Kingdom,564
14896.0,United Kingdom,565
14440.0,United Kingdom,566
13240.0,United Kingdom,567
14479.0,United Kingdom,568
16065.0,United Kingdom,569
17430.0,United Kingdom,570
16520.0,United Kingdom,571
15945.0,United Kingdom,572
15181.0,United Kingdom,573
15856.0,United Kingdom,574
13102.0,United Kingdom,575
14205.0,United Kingdom,576
17702.0,United Kingdom,577
15271.0,United Kingdom,578
13982.0,United Kingdom,579
15288.0,United Kingdom,580
17978.0,United Kingdom,581
16795.0,United Kingdom,582
16519.0,United Kingdom,583
17816.0,United Kingdom,584
13021.0,United Kingdom,585
16255.0,United Kingdom,586
17671.0,United Kingdom,587
17646.0,United Kingdom,588
12649.0,Germany,589
16350.0,United Kingdom,590
12872.0,United Kingdom,591
17339.0,United Kingdom,592
18230.0,United Kingdom,593
16499.0,United Kingdom,594
17097.0,Spain,595
15192.0,United Kingdom,596
14441.0,United Kingdom,597
15279.0,United Kingdom,598
16579.0,United Kingdom,599
15380.0,United Kingdom,600
17442.0,United Kingdom,601
17950.0,United Kingdom,602
12826.0,United Kingdom,603
17456.0,United Kingdom,604
17307.0,United Kingdom,605
15811.0,United Kingdom,606
13327.0,United Kingdom,607
17700.0,United Kingdom,608
13136.0,United Kingdom,609
15535.0,United Kingdom,610
12605.0,Germany,611
15329.0,United Kingdom,612
15211.0,United Kingdom,613
15596.0,United Kingdom,614
16163.0,United Kingdom,615
16907.0,United Kingdom,616
17576.0,United Kingdom,617
14713.0,United Kingdom,618
14702.0,United Kingdom,619
13230.0,United Kingdom,620
13969.0,United Kingdom,621
17530.0,United Kingdom,622
15805.0,United Kingdom,623
17696.0,United Kingdom,624
17076.0,United Kingdom,625
17827.0,United Kingdom,626
16265.0,United Kingdom,627
17880.0,United Kingdom,628
13000.0,United Kingdom,629
17790.0,United Kingdom,630
12731.0,France,631
14419.0,United Kingdom,632
14082.0,United Kingdom,633
17912.0,United Kingdom,634
15723.0,United Kingdom,635
16656.0,United Kingdom,636
14037.0,United Kingdom,637
14256.0,United Kingdom,638
14543.0,United Kingdom,639
16062.0,United Kingdom,640
18116.0,United Kingdom,641
16019.0,United Kingdom,642
18178.0,United Kingdom,643
18065.0,United Kingdom,644
13148.0,United Kingdom,645
12989.0,United Kingdom,646
14107.0,United Kingdom,647
15881.0,United Kingdom,648
12785.0,Portugal,649
16727.0,United Kingdom,650
15514.0,United Kingdom,651
13787.0,United Kingdom,652
17865.0,United Kingdom,653
17220.0,United Kingdom,654
16565.0,United Kingdom,655
16873.0,United Kingdom,656
14062.0,United Kingdom,657
15179.0,United Kingdom,658
18016.0,United Kingdom,659
14448.0,United Kingdom,660
15503.0,United Kingdom,661
17251.0,United Kingdom,662
16923.0,United Kingdom,663
14159.0,United Kingdom,664
17126.0,United Kingdom,665
15224.0,United Kingdom,666
14577.0,United Kingdom,667
12753.0,Japan,668
17236.0,United Kingdom,669
17372.0,United Kingdom,670
16367.0,United Kingdom,671
12875.0,United Kingdom,672
17917.0,United Kingdom,673
16010.0,United Kingdom,674
17085.0,United Kingdom,675
13668.0,United Kingdom,676
14684.0,United Kingdom,677
17188.0,United Kingdom,678
15547.0,United Kingdom,679
15998.0,United Kingdom,680
14413.0,United Kingdom,681
18004.0,United Kingdom,682
13959.0,United Kingdom,683
16665.0,United Kingdom,684
15454.0,United Kingdom,685
15044.0,United Kingdom,686
17937.0,United Kingdom,687
14608.0,United Kingdom,688
17618.0,United Kingdom,689
14505.0,United Kingdom,690
18037.0,United Kingdom,691
13198.0,United Kingdom,692
12540.0,Spain,693
13225.0,United Kingdom,694
15361.0,United Kingdom,695
15689.0,United Kingdom,696
14290.0,United Kingdom,697
13209.0,United Kingdom,698
13999.0,United Kingdom,699
14498.0,United Kingdom,700
15854.0,United Kingdom,701
16701.0,United Kingdom,702
16927.0,United Kingdom,703
17990.0,United Kingdom,704
14544.0,United Kingdom,705
17338.0,United Kingdom,706
17231.0,United Kingdom,707
17799.0,United Kingdom,708
14565.0,United Kingdom,709
16726.0,United Kingdom,710
17303.0,United Kingdom,711
14639.0,United Kingdom,712
17611.0,United Kingdom,713
17179.0,United Kingdom,714
17524.0,United Kingdom,715
12476.0,Germany,716
17293.0,United Kingdom,717
17890.0,United Kingdom,718
17375.0,United Kingdom,719
17371.0,United Kingdom,720
17969.0,United Kingdom,721
15159.0,United Kingdom,722
13211.0,United Kingdom,723
15777.0,United Kingdom,724
14525.0,United Kingdom,725
13324.0,United Kingdom,726
13802.0,United Kingdom,727
13948.0,United Kingdom,728
13008.0,United Kingdom,729
14206.0,United Kingdom,730
16202.0,United Kingdom,731
16442.0,United Kingdom,732
18075.0,United Kingdom,733
15468.0,United Kingdom,734
16570.0,United Kingdom,735
14524.0,United Kingdom,736
18141.0,United Kingdom,737
12434.0,Australia,738
16810.0,United Kingdom,739
14961.0,United Kingdom,740
17041.0,United Kingdom,741
16458.0,United Kingdom,742
16083.0,United Kingdom,743
16262.0,United Kingdom,744
17194.0,United Kingdom,745
14057.0,United Kingdom,746
14871.0,United Kingdom,747
13178.0,United Kingdom,748
18044.0,United Kingdom,749
16812.0,United Kingdom,750
16191.0,United Kingdom,751
12370.0,Cyprus,752
14298.0,United Kingdom,753
17158.0,United Kingdom,754
14415.0,United Kingdom,755
16899.0,United Kingdom,756
16531.0,United Kingdom,757
17404.0,Sweden,758
16556.0,United Kingdom,759
16805.0,United Kingdom,760
16503.0,United Kingdom,761
17739.0,United Kingdom,762
13238.0,United Kingdom,763
12829.0,United Kingdom,764
13097.0,United Kingdom,765
12867.0,United Kingdom,766
15392.0,United Kingdom,767
13846.0,United Kingdom,768
14401.0,United Kingdom,769
16145.0,United Kingdom,770
17629.0,United Kingdom,771
14150.0,United Kingdom,772
13496.0,United Kingdom,773
13611.0,United Kingdom,774
16954.0,United Kingdom,775
17454.0,United Kingdom,776
17449.0,United Kingdom,777
17230.0,United Kingdom,778
12865.0,Austria,779
15950.0,United Kingdom,780
15512.0,United Kingdom,781
17525.0,United Kingdom,782
13458.0,United Kingdom,783
14426.0,United Kingdom,784
16003.0,United Kingdom,785
13092.0,United Kingdom,786
13426.0,United Kingdom,787
15101.0,United Kingdom,788
17033.0,United Kingdom,789
13221.0,United Kingdom,790
14201.0,United Kingdom,791
17692.0,United Kingdom,792
15822.0,United Kingdom,793
16134.0,United Kingdom,794
17551.0,United Kingdom,795
18050.0,United Kingdom,796
14913.0,United Kingdom,797
12666.0,Israel,798
15641.0,United Kingdom,799
13124.0,United Kingdom,800
17214.0,United Kingdom,801
15456.0,United Kingdom,802
15062.0,United Kingdom,803
12928.0,United Kingdom,804
15727.0,United Kingdom,805
17980.0,United Kingdom,806
15290.0,United Kingdom,807
17752.0,United Kingdom,808
15615.0,United Kingdom,809
12577.0,France,810
17044.0,United Kingdom,811
13829.0,United Kingdom,812
17633.0,United Kingdom,813
13266.0,United Kingdom,814
17820.0,United Kingdom,815
15664.0,United Kingdom,816
17189.0,United Kingdom,817
17496.0,United Kingdom,818
16607.0,United Kingdom,819
13317.0,United Kingdom,820
13890.0,United Kingdom,821
17001.0,United Kingdom,822
15246.0,United Kingdom,823
16996.0,United Kingdom,824
15482.0,United Kingdom,825
16037.0,United Kingdom,826
14841.0,United Kingdom,827
16670.0,United Kingdom,828
16985.0,United Kingdom,829
16705.0,United Kingdom,830
16470.0,United Kingdom,831
14414.0,United Kingdom,832
15563.0,United Kingdom,833
12980.0,United Kingdom,834
16746.0,United Kingdom,835
14878.0,United Kingdom,836
16743.0,United Kingdom,837
17146.0,United Kingdom,838
12877.0,United Kingdom,839
15394.0,United Kingdom,840
14621.0,United Kingdom,841
15379.0,United Kingdom,842
14309.0,United Kingdom,843
17288.0,United Kingdom,844
14709.0,United Kingdom,845
15157.0,United Kingdom,846
17744.0,United Kingdom,847
16316.0,United Kingdom,848
15620.0,United Kingdom,849
15789.0,United Kingdom,850
16560.0,United Kingdom,851
13534.0,United Kingdom,852
17580.0,United Kingdom,853
14777.0,United Kingdom,854
15759.0,United Kingdom,855
14373.0,United Kingdom,856
18176.0,United Kingdom,857
15366.0,United Kingdom,858
14735.0,United Kingdom,859
16271.0,United Kingdom,860
18223.0,United Kingdom,861
15532.0,United Kingdom,862
16816.0,United Kingdom,863
16684.0,United Kingdom,864
14334.0,United Kingdom,865
16945.0,United Kingdom,866
14643.0,United Kingdom,867
15197.0,United Kingdom,868
14220.0,United Kingdom,869
13874.0,United Kingdom,870
18260.0,United Kingdom,871
17848.0,United Kingdom,872
17392.0,United Kingdom,873
12348.0,Finland,874
14985.0,United Kingdom,875
13004.0,United Kingdom,876
14560.0,United Kingdom,877
12370.0,Austria,878
12931.0,United Kingdom,879
13627.0,United Kingdom,880
12551.0,Spain,881
12782.0,Portugal,882
14769.0,United Kingdom,883
15780.0,United Kingdom,884
12417.0,Belgium,885
17315.0,United Kingdom,886
16711.0,United Kingdom,887
12726.0,France,888
15204.0,United Kingdom,889
17888.0,United Kingdom,890
17007.0,United Kingdom,891
15160.0,United Kingdom,892
14016.0,EIRE,893
13033.0,United Kingdom,894
12691.0,France,895
13869.0,United Kingdom,896
14146.0,United Kingdom,897
12705.0,Germany,898
16885.0,United Kingdom,899
17913.0,United Kingdom,900
12668.0,Germany,901
14472.0,United Kingdom,902
17358.0,United Kingdom,903
16686.0,United Kingdom,904
18245.0,United Kingdom,905
17343.0,United Kingdom,906
18256.0,United Kingdom,907
16153.0,United Kingdom,908
12377.0,Switzerland,909
14646.0,Netherlands,910
12944.0,United Kingdom,911
15312.0,United Kingdom,912
14099.0,United Kingdom,913
14113.0,United Kingdom,914
13104.0,United Kingdom,915
17204.0,United Kingdom,916
13027.0,United Kingdom,917
17621.0,United Kingdom,918
17090.0,United Kingdom,919
14119.0,United Kingdom,920
15527.0,United Kingdom,921
18097.0,United Kingdom,922
15460.0,United Kingdom,923
15034.0,United Kingdom,924
12423.0,Belgium,925
12678.0,France,926
15208.0,United Kingdom,927
17306.0,United Kingdom,928
14737.0,United Kingdom,929
13029.0,United Kingdom,930
16270.0,United Kingdom,931
13487.0,United Kingdom,932
12515.0,Italy,933
17400.0,United Kingdom,934
17593.0,United Kingdom,935
13953.0,United Kingdom,936
14533.0,United Kingdom,937
12734.0,France,938
14944.0,United Kingdom,939
17239.0,United Kingdom,940
14532.0,United Kingdom,941
12383.0,Belgium,942
15562.0,United Kingdom,943
15587.0,United Kingdom,944
13922.0,United Kingdom,945
13817.0,Germany,946
12585.0,Germany,947
13165.0,United Kingdom,948
13304.0,United Kingdom,949
13313.0,United Kingdom,950
16875.0,United Kingdom,951
16282.0,United Kingdom,952
12957.0,United Kingdom,953
14462.0,United Kingdom,954
13397.0,United Kingdom,955
13680.0,United Kingdom,956
12483.0,Sweden,957
15164.0,United Kingdom,958
17457.0,United Kingdom,959
14732.0,United Kingdom,960
14221.0,United Kingdom,961
14553.0,United Kingdom,962
13253.0,United Kingdom,963
17389.0,United Kingdom,964
12578.0,Italy,965
15841.0,United Kingdom,966
16112.0,United Kingdom,967
13629.0,United Kingdom,968
16600.0,United Kingdom,969
15661.0,United Kingdom,970
16532.0,United Kingdom,971
15266.0,United Kingdom,972
14653.0,United Kingdom,973
16771.0,United Kingdom,974
17585.0,United Kingdom,975
15046.0,United Kingdom,976
13082.0,United Kingdom,977
15464.0,United Kingdom,978
18226.0,United Kingdom,979
18062.0,United Kingdom,980
12415.0,Australia,981
12503.0,Spain,982
17368.0,United Kingdom,983
14258.0,United Kingdom,984
15719.0,United Kingdom,985
13368.0,United Kingdom,986
17634.0,United Kingdom,987
16676.0,United Kingdom,988
16424.0,United Kingdom,989
18283.0,United Kingdom,990
12735.0,France,991
13764.0,United Kingdom,992
13656.0,United Kingdom,993
12413.0,France,994
14312.0,United Kingdom,995
13280.0,United Kingdom,996
15845.0,United Kingdom,997
16094.0,United Kingdom,998
13187.0,United Kingdom,999
16567.0,United Kingdom,1000
14828.0,United Kingdom,1001
12530.0,Germany,1002
16551.0,United Kingdom,1003
16889.0,United Kingdom,1004
16473.0,United Kingdom,1005
13750.0,United Kingdom,1006
12501.0,Germany,1007
15607.0,United Kingdom,1008
15139.0,United Kingdom,1009
12489.0,France,1010
17707.0,United Kingdom,1011
18198.0,United Kingdom,1012
12484.0,Spain,1013
18179.0,United Kingdom,1014
17284.0,United Kingdom,1015
